3	1.98847e+30	0	0	0	0	0	0	3.58472548383e+22	0	0	5.9722e+24	149.6	0	0	0	29780	0	-3.52160687286e+22	0	0	7.342e+22	149.9844	0	0	0	30802	0	-6.31186109743e+20	0	0
3	1.98847e+30	0	0	0	1.80275562113e-05	1.61550616078e-09	0	3.58472542687e+22	7.13863451293e+18	0	5.9722e+24	149.599996757	0.0297799998198	0	-5.89666600728	29779.9995085	0	-3.52160687286e+22	-6.52313644902e+18	0	7.342e+22	149.984395272	0.0308019986168	0	-8.59692142137	30801.9962275	0	-6.31185540091e+20	-6.15498063914e+17	0
3	1.98847e+30	0	0	0	3.6055111814e-05	6.82102597365e-09	0	3.58472522757e+22	1.42772688268e+19	0	5.9722e+24	149.599987617	0.0595599985473	0	-11.7933320145	29779.9979247	0	-3.52160687278e+22	-1.30462755649e+19	0	7.342e+22	149.984381946	0.0616039888503	0	-17.1938263652	30801.9840718	0	-6.31183547933e+20	-1.23099326187e+18	0
3	1.98847e+30	0	0	0	5.40826660923e-05	1.56165592742e-08	0	3.58472488594e+22	2.14159026575e+19	0	5.9722e+24	149.59997258	0.0893399950903	0	-17.6899980215	29779.9952487	0	-3.52160687261e+22	-1.95694210408e+19	0	7.342e+22	149.984360024	0.0924059623173	0	-25.7906954567	30801.963533	0	-6.3118013328e+20	-1.84648161678e+18	0
3	1.98847e+30	0	0	0	7.21102183304e-05	2.80021057553e-08	0	3.58472440196e+22	2.85545357212e+19	0	5.9722e+24	149.599951647	0.119119988357	0	-23.5866640282	29779.9914804	0	-3.52160687235e+22	-2.60925765696e+19	0	7.342e+22	149.984329505	0.123207910635	0	-34.3875093211	30801.934611	0	-6.31175296159e+20	-2.46195915161e+18	0
3	1.98847e+30	0	0	0	9.01377678125e-05	4.39776649668e-08	0	3.58472377565e+22	3.56931677338e+19	0	5.9722e+24	149.599924817	0.148899977254	0	-29.4833300343	29779.9866199	0	-3.52160687199e+22	-3.26157458443e+19	0	7.342e+22	149.984290389	0.15400982542	0	-42.9842485844	30801.8973062	0	-6.31169036607e+20	-3.07742188949e+18	0
3	1.98847e+30	0	0	0	0.000108165313823	6.35432363159e-08	0	3.584723007e+22	4.28317984114e+19	0	5.9722e+24	149.599892091	0.17867996069	0	-35.3799960398	29779.9806671	0	-3.52160687153e+22	-3.91389325577e+19	0	7.342e+22	149.984242677	0.184811698289	0	-51.5808938729	30801.8516188	0	-6.31161354676e+20	-3.69286585374e+18	0
3	1.98847e+30	0	0	0	0.000126192855645	8.6698819067e-08	0	3.58472209601e+22	4.99704274699e+19	0	5.9722e+24	149.599853467	0.208459937572	0	-41.2766620444	29779.9736221	0	-3.52160687097e+22	-4.5662140402e+19	0	7.342e+22	149.984186368	0.215613520861	0	-60.1774258138	30801.7975489	0	-6.31152250431e+20	-4.30828706793e+18	0
3	1.98847e+30	0	0	0	0.000144220392564	1.13444412342e-07	0	3.58472104268e+22	5.71090546254e+19	0	5.9722e+24	149.599808947	0.238239906809	0	-47.173328048	29779.9654848	0	-3.52160687029e+22	-5.21853730695e+19	0	7.342e+22	149.984121462	0.246415284753	0	-68.7738250354	30801.7350971	0	-6.3114172395e+20	-4.92368155594e+18	0
3	1.98847e+30	0	0	0	0.000162247923864	1.43780015118e-07	0	3.58471984702e+22	6.42476795939e+19	0	5.9722e+24	149.599758531	0.268019867307	0	-53.0699940504	29779.9562552	0	-3.52160686949e+22	-5.87086342519e+19	0	7.342e+22	149.98404796	0.277216981583	0	-77.3700721668	30801.6642635	0	-6.31129775322e+20	-5.53904534205e+18	0
3	1.98847e+30	0	0	0	0.000180275448829	1.77705626233e-07	0	3.58471850902e+22	7.13863020914e+19	0	5.9722e+24	149.599702217	0.297799817975	0	-58.9666600513	29779.9459334	0	-3.52160686855e+22	-6.52319276405e+19	0	7.342e+22	149.983965862	0.30801860297	0	-85.9661478387	30801.5850488	0	-6.3111640465e+20	-6.15437445095e+18	0
3	1.98847e+30	0	0	0	0.000198302966743	2.15221244379e-07	0	3.58471702868e+22	7.85249218339e+19	0	5.9722e+24	149.599640007	0.327579757721	0	-64.8633260506	29779.9345193	0	-3.52160686748e+22	-7.17552569261e+19	0	7.342e+22	149.983875168	0.338820140532	0	-94.5620326833	30801.4974533	0	-6.31101612053e+20	-6.76966490782e+18	0
3	1.98847e+30	0	0	0	0.00021633047689	2.56326868106e-07	0	3.58471540601e+22	8.56635385374e+19	0	5.9722e+24	149.599571901	0.357359685452	0	-70.759992048	29779.9220129	0	-3.52160686624e+22	-7.8278625799e+19	0	7.342e+22	149.983775878	0.36962158589	0	-103.157707334	30801.4014777	0	-6.31085397657e+20	-7.38491273842e+18	0
3	1.98847e+30	0	0	0	0.000234357978554	3.01022495822e-07	0	3.58471364099e+22	9.2802151918e+19	0	5.9722e+24	149.599497897	0.387139600075	0	-76.6566580431	29779.9084142	0	-3.52160686483e+22	-8.48020379489e+19	0	7.342e+22	149.983667993	0.400422930663	0	-111.753152427	30801.2971225	0	-6.31067761607e+20	-8.00011396909e+18	0
3	1.98847e+30	0	0	0	0.000252385471021	3.49308125792e-07	0	3.58471173364e+22	9.99407616916e+19	0	5.9722e+24	149.599417997	0.416919500499	0	-82.5533240357	29779.8937232	0	-3.52160686324e+22	-9.13254970647e+19	0	7.342e+22	149.983551512	0.431224166473	0	-120.348348599	30801.1843885	0	-6.31048704057e+20	-8.61526462686e+18	0
3	1.98847e+30	0	0	0	0.000270412953573	4.01183756136e-07	0	3.58470968395e+22	1.07079367574e+20	0	5.9722e+24	149.599332201	0.446699385631	0	-88.4499900256	29779.8779399	0	-3.52160686144e+22	-9.78490068348e+19	0	7.342e+22	149.983426436	0.462025284941	0	-128.943276491	30801.0632762	0	-6.31028225175e+20	-9.23036073949e+18	0
3	1.98847e+30	0	0	0	0.000288440425495	4.56649384835e-07	0	3.58470749193e+22	1.14217969282e+20	0	5.9722e+24	149.599240507	0.476479254379	0	-94.3466560122	29779.8610642	0	-3.52160685941e+22	-1.04372570946e+20	0	7.342e+22	149.983292766	0.492826277688	0	-137.537916744	30800.9337865	0	-6.31006325143e+20	-9.84539833552e+18	0
3	1.98847e+30	0	0	0	0.000306467886071	5.15705009724e-07	0	3.58470515757e+22	1.21356566531e+20	0	5.9722e+24	149.599142917	0.50625910565	0	-100.243321995	29779.8430963	0	-3.52160685715e+22	-1.10896193086e+20	0	7.342e+22	149.9831505	0.523627136339	0	-146.132250004	30800.7959202	0	-6.30983004154e+20	-1.04603734443e+19	0
3	1.98847e+30	0	0	0	0.000324495334586	5.78350628497e-07	0	3.58470268087e+22	1.28495159037e+20	0	5.9722e+24	149.59903943	0.536038938353	0	-106.139987974	29779.824036	0	-3.52160685463e+22	-1.1741987694e+20	0	7.342e+22	149.982999641	0.554427852516	0	-154.726256917	30800.6496782	0	-6.30958262415e+20	-1.10752820962e+19	0
3	1.98847e+30	0	0	0	0.000342522770323	6.44586238705e-07	0	3.58470006183e+22	1.35633746516e+20	0	5.9722e+24	149.598930047	0.565818751395	0	-112.036653949	29779.8038834	0	-3.52160685182e+22	-1.23943626193e+20	0	7.342e+22	149.982840188	0.585228417845	0	-163.319918135	30800.4950614	0	-6.30932100147e+20	-1.16901203225e+19	0
3	1.98847e+30	0	0	0	0.000360550192567	7.14411837754e-07	0	3.58469730046e+22	1.42772328684e+20	0	5.9722e+24	149.598814767	0.595598543683	0	-117.933319919	29779.7826384	0	-3.5216068487e+22	-1.30467444528e+20	0	7.342e+22	149.982672141	0.616028823952	0	-171.91321431	30800.3320708	0	-6.30904517583e+20	-1.23048841554e+19	0
3	1.98847e+30	0	0	0	0.000378577600602	7.8782742291e-07	0	3.58469439675e+22	1.49910905257e+20	0	5.9722e+24	149.59869359	0.625378314125	0	-123.829985883	29779.760301	0	-3.52160684525e+22	-1.36991335629e+20	0	7.342e+22	149.982495502	0.646829062463	0	-180.506126099	30800.1607074	0	-6.30875514967e+20	-1.29195696283e+19	0
3	1.98847e+30	0	0	0	0.000396604993712	8.64832991295e-07	0	3.5846913507e+22	1.57049475951e+20	0	5.9722e+24	149.598566516	0.655158061629	0	-129.726651841	29779.7368713	0	-3.52160684145e+22	-1.43515303176e+20	0	7.342e+22	149.982310269	0.677629125006	0	-189.098634162	30799.9809724	0	-6.3084509256e+20	-1.35341727757e+19	0
3	1.98847e+30	0	0	0	0.000414632371182	9.45428539888e-07	0	3.58468816232e+22	1.64188040483e+20	0	5.9722e+24	149.598433546	0.684937785102	0	-135.623317793	29779.7123491	0	-3.52160683726e+22	-1.5003935085e+20	0	7.342e+22	149.982116444	0.70842900321	0	-197.690719163	30799.7928668	0	-6.30813250631e+20	-1.41486896333e+19	0
3	1.98847e+30	0	0	0	0.000432659732295	1.02961406553e-06	0	3.5846848316e+22	1.71326598568e+20	0	5.9722e+24	149.598294679	0.714717483452	0	-141.519983737	29779.6867346	0	-3.52160683266e+22	-1.5656348233e+20	0	7.342e+22	149.981914028	0.739228688705	0	-206.28236177	30799.5963919	0	-6.30779989466e+20	-1.47631162382e+19	0
3	1.98847e+30	0	0	0	0.000450687076335	1.1173895649e-06	0	3.58468135855e+22	1.78465149922e+20	0	5.9722e+24	149.598149915	0.744497155587	0	-147.416649673	29779.6600276	0	-3.52160682761e+22	-1.63087701293e+20	0	7.342e+22	149.98170302	0.770028173122	0	-214.873542653	30799.3915488	0	-6.30745309363e+20	-1.53774486286e+19	0
3	1.98847e+30	0	0	0	0.000468714402588	1.20875503457e-06	0	3.58467774316e+22	1.85603694261e+20	0	5.9722e+24	149.597999255	0.774276800414	0	-153.313315601	29779.6322282	0	-3.52160682209e+22	-1.69612011417e+20	0	7.342e+22	149.981483421	0.800827448095	0	-223.464242489	30799.1783391	0	-6.30709210631e+20	-1.59916828441e+19	0
3	1.98847e+30	0	0	0	0.000486741710337	1.30371047093e-06	0	3.58467398543e+22	1.92742231301e+20	0	5.9722e+24	149.597842698	0.804056416841	0	-159.209981519	29779.6033363	0	-3.52160681607e+22	-1.76136416375e+20	0	7.342e+22	149.981255232	0.831626505256	0	-232.054441957	30798.9567639	0	-6.30671693593e+20	-1.66058149259e+19	0
3	1.98847e+30	0	0	0	0.000504768998866	1.40225587025e-06	0	3.58467008537e+22	1.99880760758e+20	0	5.9722e+24	149.597680245	0.833836003774	0	-165.106647426	29779.573352	0	-3.52160680951e+22	-1.82660919842e+20	0	7.342e+22	149.981018452	0.862425336242	0	-240.644121742	30798.7268247	0	-6.30632758586e+20	-1.72198409166e+19	0
